Serving HTTP on 0.0.0.0 port 8000 (http://0.0.0.0:8000/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [30/May/2020 18:31:18] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:31:18] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:31:18] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:31:19] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:31:19] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:31:20] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:31:20] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:31:20] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:31:48] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:31:48] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:33:19] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:33:19] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:33:19] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:33:19] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:33:32] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:33:32] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:34:07] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:07] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:34:17] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:17] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:34:41] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:41] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:34:47] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:47] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:34:57] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:57] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:34:58] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:58] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:58] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:58] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:59] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:34:59] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:35:28] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:35:28] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:35:28] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:35:28] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:35:48] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:35:48] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:36:08] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:36:08] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:36:22] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:36:22] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:37:53] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:37:53] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:37:53] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:37:53] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:37:53] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:38:15] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:38:15] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:38:16] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:38:16] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:38:17] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:38:17] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:38:25] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:38:25] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:38:54] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:38:54] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:42:17] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:42:17] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:42:17] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:42:17] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:42:51] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:42:51] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:05] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:43:05] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:06] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:06] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:28] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:28] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:29] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:31] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:43:41] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:43:41] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:53] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:53] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:43:56] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:44:06] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:44:06] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:44:14] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:44:15] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:44:26] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:44:26] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:44:27] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:44:33] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:45:16] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:45:16] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:45:16] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:45:16] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:45:46] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:47:24] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
